Occupancy Estimation Using Only WiFi Power Measurements.,https://doi.org/10.1109/JSAC.2015.2430272,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Potential Game for Energy-Efficient RSS-Based Positioning in Wireless Sensor Networks.,https://doi.org/10.1109/JSAC.2015.2430172,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
New Efficient Indoor Cooperative Localization Algorithm With Empirical Ranging Error Model.,https://doi.org/10.1109/JSAC.2015.2430273,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Energy-Efficient Network Navigation Algorithms.,https://doi.org/10.1109/JSAC.2015.2430271,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
ZIL: An Energy-Efficient Indoor Localization System Using ZigBee Radio to Detect WiFi Fingerprints.,https://doi.org/10.1109/JSAC.2015.2430171,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Magicol: Indoor Localization Using Pervasive Magnetic Field and Opportunistic WiFi Sensing.,https://doi.org/10.1109/JSAC.2015.2430274,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Location-Based Secure Transmission for Wiretap Channels.,https://doi.org/10.1109/JSAC.2015.2430211,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
"Guest Editorial: Wireless Communications Powered by Energy Harvesting and Wireless Energy Transfer, Part II.",https://doi.org/10.1109/JSAC.2015.2406515,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
The Beauty of the Commons: Optimal Load Sharing by Base Station Hopping in Wireless Sensor Networks.,https://doi.org/10.1109/JSAC.2015.2391689,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Energy Pattern Aided Simultaneous Wireless Information and Power Transfer.,https://doi.org/10.1109/JSAC.2015.2391551,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Data-Driven Stochastic Models and Policies for Energy Harvesting Sensor Communications.,https://doi.org/10.1109/JSAC.2015.2391651,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
A Mobile Platform for Wireless Charging and Data Collection in Sensor Networks.,https://doi.org/10.1109/JSAC.2015.2391631,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Spatial Throughput Maximization of Wireless Powered Communication Networks.,https://doi.org/10.1109/JSAC.2015.2391915,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
The Price of Self-Sustainability for Block Transmission Systems.,https://doi.org/10.1109/JSAC.2015.2391752,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Joint Wireless Information and Energy Transfer With Reduced Feedback in MIMO Interference Channels.,https://doi.org/10.1109/JSAC.2015.2391684,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Relay Selection for Simultaneous Information Transmission and Wireless Energy Transfer: A Tradeoff Perspective.,https://doi.org/10.1109/JSAC.2015.2391771,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Wireless Information and Energy Transfer for Two-Hop Non-Regenerative MIMO-OFDM Relay Networks.,https://doi.org/10.1109/JSAC.2015.2391931,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
On the Design of a Solar-Panel Receiver for Optical Wireless Communications With Simultaneous Energy Harvesting.,https://doi.org/10.1109/JSAC.2015.2391811,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Movers and Shakers: Kinetic Energy Harvesting for the Internet of Things.,https://doi.org/10.1109/JSAC.2015.2391690,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Throughput Optimization for Massive MIMO Systems Powered by Wireless Energy Transfer.,https://doi.org/10.1109/JSAC.2015.2391835,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Grid Power-Delay Tradeoff for Energy Harvesting Wireless Communication Systems With Finite Renewable Energy Storage.,https://doi.org/10.1109/JSAC.2015.2391836,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
Statistical Models for Harvested Power From Human Motion.,https://doi.org/10.1109/JSAC.2015.2391871,2015,A,IEEE Journal of Selected Areas in Communications (JSAC)
